X,y,q
3.698470273946077,0.7342801196253624,1.0
3.7004758580227826,0.731608611020356,1.0
3.7024814420994914,0.7289362857593721,1.0
3.704487026176201,0.7262631825979005,1.0
3.7064926102529068,0.7235893021534514,1.0
3.7084981943296156,0.7209146078231115,1.0
3.710503778406325,0.7182390386612589,1.0
3.7125093624830305,0.715562529574203,1.0
3.7145149465597402,0.7128850318986278,1.0
3.7165205306364495,0.7102065275912257,1.0
3.7185261147131548,0.7075270326748557,1.0
3.720531698789864,0.7048465892851882,1.0
3.7225372828665737,0.7021652494235074,1.0
3.724542866943279,0.6994830562254906,1.0
3.7265484510199887,0.6968000291102365,1.0
3.728554035096698,0.6941161575725999,1.0
3.730559619173403,0.6914314053675771,1.0
3.732565203250113,0.6887457231668175,1.0
3.734570787326822,0.6860590650264026,1.0
3.7365763714035274,0.6833714028805443,1.0
3.738581955480237,0.6806827342091991,1.0
3.740587539556946,0.6779930805716824,1.0
3.742593123633652,0.6753024779019373,1.0
3.7445987077103613,0.672610962341383,1.0
3.7466042917870706,0.669918556681793,1.0
3.7486098758637763,0.6672252621567307,1.0
3.7506154599404855,0.6645310581629783,1.0
3.7526210440171948,0.661835909655585,1.0
3.7546266280939005,0.6591397792541773,1.0
3.7566322121706097,0.6564426395525782,1.0
3.7586377962473185,0.6537444812585639,1.0
3.7606433803240242,0.6510453144626082,1.0
3.7626489644007335,0.6483451629032844,1.0
3.764654548477443,0.6456440536282044,1.0
3.7666601325541484,0.6429420059919304,1.0
3.7686657166308577,0.6402390239943652,1.0
3.7706713007075674,0.6375350945998433,1.0
3.7726768847842727,0.6348301923315359,1.0
3.7746824688609824,0.6321242881918926,1.0
3.7766880529376916,0.6294173593863984,1.0
3.7786936370143973,0.626709396265672,1.0
3.7806992210911066,0.6240004040206415,1.0
3.782704805167816,0.6212903987770432,1.0
3.784710389244521,0.618579399815445,1.0
3.7867159733212308,0.6158674210163142,1.0
3.78872155739794,0.6131544647859454,1.0
3.7907271414746457,0.6104405206290671,1.0
3.792732725551355,0.6077255686745592,1.0
3.794738309628064,0.605009586575181,1.0
3.79674389370477,0.6022925569734423,1.0
3.798749477781479,0.5995744726515916,1.0
3.800755061858185,0.5968553375003682,1.0
3.8027606459348937,0.594135163146404,1.0
3.8047662300116034,0.5914139627597262,1.0
3.806771814088309,0.5886917445954539,1.0
3.8087773981650184,0.5859685078014215,1.0
3.810782982241727,0.5832442420180209,1.0
3.812788566318433,0.5805189307318781,1.0
3.8147941503951426,0.5777925568721703,1.0
3.816799734471852,0.5750651083119064,1.0
3.8188053185485575,0.572336581093373,1.0
3.820810902625267,0.5696069792107309,1.0
3.822816486701976,0.5668763112093993,1.0
3.8248220707786817,0.5641445851430962,1.0
3.8268276548553906,0.5614118040033803,1.0
3.8288332389321,0.5586779634537807,1.0
3.830838823008806,0.5559430526665179,1.0
3.832844407085515,0.5532070577585644,1.0
3.8348499911622245,0.550469966279589,1.0
3.83685557523893,0.5477317708524746,1.0
3.8388611593156394,0.5449924705042156,1.0
3.8408667433923482,0.5422520692626531,1.0
3.842872327469054,0.5395105727451552,1.0
3.8448779115457636,0.536767984274164,1.0
3.8468834956224724,0.5340243021689717,1.0
3.848889079699178,0.5312795192992338,1.0
3.8508946637758874,0.5285336249546343,1.0
3.8529002478525967,0.5257866081228665,1.0
3.854905831929303,0.5230384607006876,1.0
3.8569114160060116,0.520289179267794,1.0
3.858917000082721,0.5175387647450954,1.0
3.860922584159427,0.5147872201974841,1.0
3.862928168236136,0.5120345478319986,1.0
3.864933752312845,0.5092807465382138,1.0
3.866939336389551,0.5065258110103387,1.0
3.86894492046626,0.5037697327492854,1.0
3.8709505045429697,0.5010125023990676,1.0
3.8729560886196754,0.49825411231755584,1.0
3.8749616726963847,0.4954945582320985,1.0
3.8769672567730935,0.49273383929494236,1.0
3.8789728408497997,0.4899719566056752,1.0
3.8809784249265085,0.48720891094270546,1.0
3.8829840090032177,0.48444470076781615,1.0
3.884989593079924,0.4816793213859145,1.0
3.8869951771566327,0.4789127655740477,1.0
3.8890007612333424,0.47614502531391306,1.0
3.891006345310048,0.47337609377627365,1.0
3.8930119293867573,0.4706059666374699,1.0
3.895017513463466,0.46783464216052056,1.0
3.897023097540172,0.46506212007446324,1.0
3.899028681616881,0.4622883998355872,1.0
3.901034265693591,0.45951347911115925,1.0
3.903039849770296,0.45673735317916436,1.0
3.9050454338470058,0.4539600154732887,1.0
3.907051017923711,0.45118145895221257,1.0
3.9090566020004203,0.4484016776055735,1.0
3.91106218607713,0.44562066737603495,1.0
3.9130677701538357,0.4428384260940301,1.0
3.9150733542305445,0.4400549525109788,1.0
3.917078938307254,0.43727024494072736,1.0
3.9190845223839594,0.43448430018237044,1.0
3.9210901064606687,0.4316971132259506,1.0
3.9230956905373784,0.42890867784045733,1.0
3.9251012746140836,0.4261189877121725,1.0
3.927106858690793,0.4233280375514653,1.0
3.929112442767502,0.4205358236299588,1.0
3.9311180268442083,0.41774234351578304,1.0
3.933123610920917,0.41494759517790714,1.0
3.935129194997627,0.4121515759326523,1.0
3.9371347790743325,0.40935428176090033,1.0
3.9391403631510418,0.4065557073155572,1.0
3.941145947227751,0.40375584658215946,1.0
3.9431515313044563,0.4009546938319061,1.0
3.945157115381166,0.39815224437659874,1.0
3.9471626994578752,0.3953484947553459,1.0
3.9491682835345805,0.39254344228330945,1.0
3.9511738676112897,0.38973708421834224,1.0
3.953179451687999,0.38692941698251987,1.0
3.955185035764705,0.3841204358340799,1.0
3.957190619841414,0.3813101351390681,1.0
3.9591962039181237,0.37849850908401395,1.0
3.9612017879948294,0.37568555244828944,1.0
3.9632073720715386,0.3728712610356335,1.0
3.9652129561482474,0.3700556315511101,1.0
3.9672185402249536,0.36723866099975333,1.0
3.969224124301663,0.3644203459317267,1.0
3.971229708378372,0.3616006819313443,1.0
3.973235292455078,0.3587796636158081,1.0
3.975240876531787,0.35595728513934277,1.0
3.977246460608496,0.35313354093164084,1.0
3.9792520446852016,0.3503084262763523,1.0
3.981257628761911,0.34748193741879346,1.0
3.9832632128386205,0.3446540711413701,1.0
3.9852687969153258,0.34182482403028064,1.0
3.9872743809920355,0.33899419182825724,1.0
3.9892799650687443,0.33616216923020537,1.0
3.99128554914545,0.3333287502465265,1.0
3.9932911332221597,0.330493928950402,1.0
3.995296717298869,0.3276577002055572,1.0
3.997302301375574,0.3248200599627142,1.0
3.999307885452284,0.3219810049367064,1.0
4.001313469528993,0.31914053181555474,1.0
4.003319053605699,0.31629863643017303,1.0
4.005324637682408,0.31345531336414073,1.0
4.007330221759117,0.31061055626117134,1.0
4.009335805835823,0.3077643586990361,1.0
4.011341389912532,0.30491671515459967,1.0
4.013346973989242,0.30206762148927585,1.0
4.015352558065947,0.29921707462263686,1.0
4.0173581421426565,0.29636507152020536,1.0
4.019363726219362,0.2935116080519268,1.0
4.0213693102960715,0.2906566784111922,1.0
4.023374894372781,0.28780027551071563,1.0
4.025380478449486,0.28494239220592216,1.0
4.027386062526196,0.2820830226630822,1.0
4.029391646602905,0.2792221630220096,1.0
4.031397230679611,0.27635981085437983,1.0
4.03340281475632,0.273495963630611,1.0
4.035408398833029,0.2706306170712715,1.0
4.037413982909735,0.26776376443872196,1.0
4.039419566986444,0.26489539734068906,1.0
4.041425151063153,0.26202550769835536,1.0
4.043430735139859,0.25915408972143583,1.0
4.045436319216568,0.256281140580477,1.0
4.047441903293278,0.2534066591691726,1.0
4.049447487369983,0.2505306435465077,1.0
4.0514530714466925,0.2476530886172623,1.0
4.053458655523402,0.24477398564902428,1.0
4.0554642396001075,0.24189332418887008,1.0
4.057469823676817,0.2390110953796908,1.0
4.059475407753526,0.23612729457901094,1.0
4.061480991830232,0.2332419213844772,1.0
4.063486575906941,0.23035497670749872,1.0
4.06549215998365,0.22746645854346828,1.0
4.067497744060356,0.22457635922159483,1.0
4.069503328137065,0.2216846662627355,1.0
4.071508912213774,0.21879136672254898,1.0
4.07351449629048,0.2158964524121307,1.0
4.075520080367189,0.2129999224007056,1.0
4.077525664443899,0.21010178064471627,1.0
4.079531248520604,0.20720202978377888,1.0
4.081536832597314,0.20430066504730718,1.0
4.083542416674023,0.2013976726937855,1.0
4.0855480007507285,0.19849303474029856,1.0
4.087553584827438,0.19558673739405244,1.0
4.089559168904147,0.19267877752817358,1.0
4.091564752980853,0.18976916216638276,1.0
4.093570337057562,0.18685790039140265,1.0
4.095575921134271,0.18394499261809882,1.0
4.097581505210977,0.18103042484413642,1.0
4.099587089287686,0.17811417286893438,1.0
4.1015926733643955,0.17519621471278018,1.0
4.103598257441101,0.17227654303313336,1.0
4.10560384151781,0.16935516815654986,1.0
4.10760942559452,0.16643210810024767,1.0
4.109615009671225,0.16350737134809884,1.0
4.111620593747935,0.1605809445326534,1.0
4.113626177824644,0.1576527951714785,1.0
4.11563176190135,0.1547228894912914,1.0
4.117637345978059,0.15179121369179016,1.0
4.119642930054768,0.1488577826203295,1.0
4.121648514131474,0.14592262729524405,1.0
4.123654098208183,0.14298576801651858,1.0
4.125659682284889,0.1400471921326124,1.0
4.127665266361598,0.13710685467199543,1.0
4.129670850438307,0.13416470463186453,1.0
4.131676434515013,0.1312207197231793,1.0
4.133682018591722,0.12827492305361587,1.0
4.1356876026684315,0.12532736576552742,1.0
4.137693186745137,0.12237808466760729,1.0
4.1396987708218465,0.11942706543313288,1.0
4.141704354898556,0.11647424200744658,1.0
4.143709938975261,0.11351953799660763,1.0
4.145715523051971,0.11056292233801263,1.0
4.14772110712868,0.10760443570489997,1.0
4.149726691205386,0.10464416160588819,1.0
4.151732275282095,0.10168215795182764,1.0
4.153737859358804,0.09871840004767576,1.0
4.15574344343551,0.09575278416371984,1.0
4.157749027512219,0.09278519764956748,1.0
4.159754611588928,0.08981560657162255,1.0
4.161760195665634,0.08684408965308313,1.0
4.163765779742343,0.08387078184061102,1.0
4.1657713638190526,0.0808957619783239,1.0
4.167776947895758,0.0779189720007068,1.0
4.1697825319724675,0.0749402414574458,1.0
4.171788116049177,0.07195941205206732,1.0
4.1737937001258825,0.06897646979752659,1.0
4.175799284202592,0.06599157157894989,1.0
4.177804868279301,0.06300492715257132,1.0
4.179810452356007,0.060016617821694165,1.0
4.181816036432716,0.05702650087210854,1.0
4.183821620509425,0.05403429675272203,1.0
4.185827204586131,0.0510398096814478,1.0
4.18783278866284,0.04804310661044601,1.0
4.189838372739549,0.045044489066031236,1.0
4.191843956816255,0.0420442516500778,1.0
4.193849540892964,0.0390424108632956,1.0
4.195855124969674,0.03603864367121754,1.0
4.197860709046379,0.03303252319898079,1.0
4.199866293123089,0.030023883558495473,1.0
4.201871877199798,0.027013001786821225,1.0
4.2038774612765035,0.02400040273738827,1.0
4.205883045353213,0.020986407742608945,1.0
4.207888629429922,0.017970802634106917,1.0
4.209894213506628,0.014952950207689544,1.0
4.211899797583337,0.011932311523429348,1.0
4.213905381660046,0.008908954449351374,1.0
4.215910965736752,0.005883572390347417,1.0
4.217916549813461,0.002856919659667977,1.0
4.2199221338901705,-0.00017089628545457325,1.0
4.221927717966876,-0.0032006191894130426,1.0
4.223933302043585,-0.0062332726693509945,1.0
4.225938886120295,-0.009269235368058446,1.0
4.227944470197,-0.012307790885760549,1.0
4.22995005427371,-0.015347658714716111,1.0
4.231955638350419,-0.0183881497644472,1.0
4.233961222427125,-0.021429928166580476,1.0
4.235966806503834,-0.024474578188503904,1.0
4.2379723905805395,-0.02752320856791982,1.0
4.239977974657249,-0.03057530541635007,1.0
4.241983558733958,-0.0336289988685477,1.0
4.243989142810664,-0.03668270642458491,1.0
4.245994726887373,-0.039736748573852114,1.0
4.248000310964082,-0.04279332882703609,1.0
4.250005895040788,-0.04585463548332559,1.0
4.252011479117497,-0.04892066003910218,1.0
4.2540170631942065,-0.05198887667457232,1.0
4.256022647270912,-0.055056406779534765,1.0
4.258028231347621,-0.05812288346180836,1.0
4.260033815424331,-0.061191222569048846,1.0
4.262039399501036,-0.06426517182084457,1.0
4.264044983577746,-0.06734561619036679,1.0
4.266050567654455,-0.07042922791068701,1.0
4.268056151731161,-0.07351124069528168,1.0
4.27006173580787,-0.07659016315636412,1.0
4.272067319884579,-0.07966986051087054,1.0
4.274072903961285,-0.08275639194430011,1.0
4.276078488037994,-0.08585202865927619,1.0
4.278084072114703,-0.08895225720628785,1.0
4.280089656191409,-0.09204944003318305,1.0
4.282095240268118,-0.09514040548579994,1.0
4.2841008243448275,-0.09823058332336984,1.0
4.286106408421533,-0.1013296648420009,1.0
4.2881119924982425,-0.1044419334249719,1.0
4.290117576574952,-0.10756071112809565,1.0
4.292123160651657,-0.11067366843265115,1.0
4.294128744728367,-0.11377524784897275,1.0
4.296134328805076,-0.1168740033206048,1.0
4.298139912881782,-0.11998585229685033,1.0
4.300145496958491,-0.12311789334587897,1.0
4.3021510810352,-0.12625876072937453,1.0
4.304156665111906,-0.12938755859111725,1.0
4.306162249188615,-0.13249539487077217,1.0
4.308167833265324,-0.13559818596532958,1.0
4.31017341734203,-0.13872430108368994,1.0
4.312179001418739,-0.14188491021312336,1.0
4.314184585495449,-0.1450563032863982,1.0
4.316190169572154,-0.14819768680569476,1.0
4.3181957536488635,-0.1512946276266374,1.0
4.320201337725573,-0.15438645660216427,1.0
4.3222069218022785,-0.15754010397424736,1.0
4.324212505878988,-0.16077757224120637,1.0
4.326218089955697,-0.1640134403992103,1.0
4.328223674032403,-0.16706464456226686,1.0
4.330229258109112,-0.16974333895709245,1.0
4.332234842185821,-0.1719730880333787,1.0
4.334240426262527,-0.1738407756217158,1.0
4.336246010339236,-0.17554181111511868,1.0
4.338251594415945,-0.17725970667581228,1.0
4.340257178492651,-0.17907096938889963,1.0
4.34226276256936,-0.18093990946932617,1.0
4.344268346646066,-0.18279124849212133,1.0
4.346273930722775,-0.1845893326767197,1.0
4.348279514799485,-0.18635986042958771,1.0
4.35028509887619,-0.1881502791679143,1.0
4.3522906829529,-0.18997891341369347,1.0
4.354296267029609,-0.19182289486013346,1.0
4.3563018511063145,-0.1936489219072326,1.0
4.358307435183024,-0.1954488560900245,1.0
4.360313019259733,-0.1972437841570028,1.0
4.362318603336439,-0.19905751822212794,1.0
4.364324187413148,-0.20089138749685784,1.0
4.366329771489857,-0.2027262103943667,1.0
4.368335355566563,-0.20454552123968944,1.0
4.370340939643272,-0.20635268180331007,1.0
4.3723465237199814,-0.20816455814818807,1.0
4.374352107796687,-0.20999157597190463,1.0
4.376357691873396,-0.21182731902577934,1.0
4.378363275950106,-0.21365769788807243,1.0
4.380368860026811,-0.2154773094904362,1.0
4.382374444103521,-0.21729424829812025,1.0
4.38438002818023,-0.21911949238146422,1.0
4.386385612256936,-0.22095441060439508,1.0
4.388391196333645,-0.22279044588933122,1.0
4.390396780410354,-0.22461988508558972,1.0
4.39240236448706,-0.22644438712901965,1.0
4.394407948563769,-0.22827196696641686,1.0
4.396413532640478,-0.23010717963473148,1.0
4.398419116717184,-0.23194639109152632,1.0
4.400424700793893,-0.23378291205614693,1.0
4.4024302848706025,-0.23561500201871852,1.0
4.404435868947308,-0.23744725911423742,1.0
4.4064414530240175,-0.23928456609243923,1.0
4.408447037100727,-0.24112642869314282,1.0
4.410452621177432,-0.2429682074900002,1.0
4.412458205254142,-0.24480701408305625,1.0
4.414463789330851,-0.24664486510099629,1.0
4.416469373407557,-0.2484857255802301,1.0
4.418474957484266,-0.25033061986331967,1.0
4.420480541560975,-0.252176789125183,1.0
4.422486125637681,-0.2540214191625235,1.0
4.42449170971439,-0.2558649865399563,1.0
4.426497293791099,-0.2577102882899593,1.0
4.428502877867805,-0.25955881839631484,1.0
4.430508461944514,-0.2614091421005985,1.0
4.432514046021224,-0.2632589864488043,1.0
4.434519630097929,-0.26510808864978247,1.0
4.4365252141746385,-0.26695826658026456,1.0
4.438530798251348,-0.2688109544656207,1.0
4.4405363823280535,-0.2706655059551934,1.0
4.442541966404763,-0.27252024764849964,1.0
4.444547550481472,-0.27437466361579965,1.0
4.446553134558178,-0.27622988765034956,1.0
4.448558718634887,-0.27808709802842324,1.0
4.450564302711593,-0.2799460546311514,1.0
4.452569886788302,-0.2818055797812709,1.0
4.454575470865011,-0.2836651491343136,1.0
4.456581054941717,-0.28552546792297095,1.0
4.458586639018426,-0.2873874316127147,1.0
4.460592223095135,-0.2892509762206006,1.0
4.462597807171841,-0.2911152848004743,1.0
4.46460339124855,-0.2929799231994982,1.0
4.46660897532526,-0.2948453464800664,1.0
4.468614559401965,-0.2967122064067668,1.0
4.4706201434786745,-0.29858049403505815,1.0
4.472625727555384,-0.30044963962760535,1.0
4.4746313116320895,-0.3023193231776742,1.0
4.476636895708799,-0.30418985920468167,1.0
4.478642479785508,-0.30606170899168395,1.0
4.480648063862214,-0.3079348636930385,1.0
4.482653647938923,-0.30980892043370256,1.0
4.484659232015632,-0.3116836653415184,1.0
4.486664816092338,-0.31355933333717534,1.0
4.488670400169047,-0.31543624226815287,1.0
4.490675984245756,-0.3173143642694778,1.0
4.492681568322462,-0.31919341168405635,1.0
4.494687152399171,-0.3210732581689597,1.0
4.496692736475881,-0.32295408960070937,1.0
4.498698320552586,-0.32483611649105737,1.0
4.500703904629296,-0.32671929063763805,1.0
4.502709488706005,-0.32860340810328786,1.0
4.5047150727827105,-0.33048840979450983,1.0
4.50672065685942,-0.33237444580581,1.0
4.508726240936129,-0.33426164602882674,1.0
4.510731825012835,-0.33614994855960945,1.0
4.512737409089544,-0.33803921402753445,1.0
4.514742993166253,-0.339929431544387,1.0
4.516748577242959,-0.34182071987560714,1.0
4.518754161319668,-0.3437131487238582,1.0
4.5207597453963775,-0.3456066520089203,1.0
4.522765329473083,-0.34750114217952,1.0
4.524770913549792,-0.3493966393416986,1.0
4.526776497626502,-0.35129323192206463,1.0
4.528782081703207,-0.35319094634983494,1.0
4.530787665779917,-0.3550897218960967,1.0
4.532793249856626,-0.3569895125257931,1.0
4.534798833933332,-0.3588903541106715,1.0
4.536804418010041,-0.36079230565246234,1.0
4.53881000208675,-0.3626953653586452,1.0
4.540815586163456,-0.3645994854715703,1.0
4.542821170240165,-0.3665046513409867,1.0
4.544826754316874,-0.36841090185236763,1.0
4.54683233839358,-0.37031826941558493,1.0
4.548837922470289,-0.3722267376110563,1.0
4.5508435065469985,-0.3741362759553755,1.0
4.552849090623704,-0.376046890494488,1.0
4.5548546747004135,-0.37795861375877077,1.0
4.556860258777123,-0.37987145707927694,1.0
4.5588658428538285,-0.38178540087133905,1.0
4.560871426930538,-0.38370043214594574,1.0
4.562877011007243,-0.3856165670002694,1.0
4.564882595083953,-0.3875338265599996,1.0
4.566888179160662,-0.3894522087644785,1.0
4.568893763237368,-0.39137169895652,1.0
4.570899347314077,-0.39329229798830906,1.0
4.572904931390786,-0.3952140229361581,1.0
4.574910515467492,-0.39713688311705025,1.0
4.576916099544201,-0.39906087131536166,1.0
4.57892168362091,-0.40098598150544706,1.0
4.580927267697616,-0.4029122222527399,1.0
4.582932851774325,-0.4048396058077209,1.0
4.5849384358510346,-0.4067681330892606,1.0
4.58694401992774,-0.4086977983465665,1.0
4.5889496040044495,-0.41062860351375396,1.0
4.590955188081159,-0.4125605585648261,1.0
4.5929607721578645,-0.41449366928485143,1.0
4.594966356234574,-0.41642793337622724,1.0
4.596971940311283,-0.4183633498373757,1.0
4.598977524387989,-0.4202999249588244,1.0
4.600983108464698,-0.422237665941015,1.0
4.602988692541407,-0.424176574012782,1.0
4.604994276618113,-0.4261166480650011,1.0
4.606999860694822,-0.42805789150044327,1.0
4.609005444771531,-0.4300003108778932,1.0
4.611011028848237,-0.4319439097049712,1.0
4.613016612924946,-0.43388868807259745,1.0
4.615022197001656,-0.4358346478794342,1.0
4.617027781078361,-0.43778179437351383,1.0
4.619033365155071,-0.4397301320389096,1.0
4.62103894923178,-0.441679662354487,1.0
4.6230445333084855,-0.44363038681785943,1.0
4.625050117385195,-0.4455823095063321,1.0
4.627055701461904,-0.4475354350282954,1.0
4.62906128553861,-0.44948976592171935,1.0
4.631066869615319,-0.45144530388841314,1.0
4.633072453692028,-0.45340205225002855,1.0
4.635078037768734,-0.4553600153541518,1.0
4.637083621845443,-0.45731919637362667,1.0
4.6390892059221525,-0.45927959742593727,1.0
4.641094789998858,-0.4612412214677879,1.0
4.643100374075567,-0.4632040725056497,1.0
4.645105958152277,-0.4651681540171448,1.0
4.647111542228982,-0.4671334685293657,1.0
4.649117126305692,-0.4691000188987727,1.0
4.651122710382401,-0.4710678088523251,1.0
4.653128294459107,-0.4730368419743386,1.0
4.655133878535816,-0.47500712111363963,1.0
4.657139462612525,-0.47697864916904864,1.0
4.659145046689231,-0.47895142968730176,1.0
4.66115063076594,-0.4809254662654657,1.0
4.663156214842649,-0.4829007619786405,1.0
4.665161798919355,-0.48487731982726934,1.0
4.667167382996064,-0.4868551432660889,1.0
4.66917296707277,-0.48883423587425073,1.0
4.671178551149479,-0.49081460087891166,1.0
4.6731841352261885,-0.4927962413957653,1.0
4.675189719302894,-0.49477916085049034,1.0
4.677195303379603,-0.49676336280489164,1.0
4.679200887456313,-0.49874885058946133,1.0
4.681206471533018,-0.500735627428876,1.0
4.683212055609728,-0.5027236967592263,1.0
4.685217639686437,-0.5047130621371363,1.0
4.687223223763143,-0.5067037269682091,1.0
4.689228807839852,-0.5086956945740635,1.0
4.691234391916561,-0.5106889684236595,1.0
4.693239975993267,-0.5126835520825813,1.0
4.695245560069976,-0.5146794490169981,1.0
4.697251144146685,-0.5166766626339244,1.0
4.699256728223391,-0.5186751964470369,1.0
4.7012623123001,-0.5206750540431626,1.0
4.7032678963768095,-0.5226762389426058,1.0
4.705273480453515,-0.5246787546288324,1.0
4.7072790645302245,-0.5266826046660521,1.0
4.709284648606934,-0.5286877926718757,1.0
4.7112902326836394,-0.5306943222187704,1.0
4.713295816760349,-0.532702196860374,1.0
4.715301400837058,-0.5347114202141223,1.0
4.717306984913764,-0.5367219959356075,1.0
4.719312568990473,-0.5387339276496477,1.0
4.721318153067182,-0.5407472189758517,1.0
4.723323737143888,-0.5427618735862411,1.0
4.725329321220597,-0.5447778951798512,1.0
4.727334905297306,-0.5467952874348516,1.0
4.729340489374012,-0.5488140540341421,1.0
4.731346073450721,-0.5508341987053403,1.0
4.733351657527431,-0.5528557251951626,1.0
4.735357241604136,-0.5548786372362089,1.0
4.7373628256808455,-0.5569029385730667,1.0
4.739368409757555,-0.5589286329902187,1.0
4.7413739938342605,-0.560955724285381,1.0
4.74337957791097,-0.5629842162461989,1.0
4.745385161987679,-0.565014112678348,1.0
4.747390746064385,-0.5670454174251677,1.0
4.749396330141094,-0.5690781343375501,1.0
4.751401914217803,-0.571112267258046,1.0
4.753407498294509,-0.5731478200543564,1.0
4.755413082371218,-0.5751847966313941,1.0
4.757418666447927,-0.5772232008934791,1.0
4.759424250524633,-0.5792630367375469,1.0
4.761429834601342,-0.5813043080967737,1.0
4.763435418678052,-0.5833470189402433,1.0
4.765441002754757,-0.5853911732229059,1.0
4.767446586831467,-0.5874367748967024,1.0
4.769452170908176,-0.5894838279673887,1.0
4.771457754984882,-0.5915323364681999,1.0
4.773463339061591,-0.593582304398072,1.0
4.7754689231383,-0.5956337357694699,1.0
4.777474507215006,-0.5976866346713027,1.0
4.779480091291715,-0.5997410051932041,1.0
4.781485675368421,-0.6017968513697143,1.0
4.78349125944513,-0.6038541772904756,1.0
4.785496843521839,-0.6059129871363442,1.0
4.787502427598545,-0.6079732850313876,1.0
4.789508011675254,-0.6100350750453128,1.0
4.7915135957519635,-0.6120983613776977,1.0
4.793519179828669,-0.6141631482932656,1.0
4.795524763905378,-0.6162294399136041,1.0
4.797530347982088,-0.6182972403719668,1.0
4.799535932058793,-0.6203665540191889,1.0
4.801541516135503,-0.622437385153435,1.0
4.803547100212212,-0.6245097378632203,1.0
4.805552684288918,-0.6265836164282277,1.0
4.807558268365627,-0.6286590253598617,1.0
4.809563852442336,-0.6307359688800153,1.0
4.811569436519042,-0.6328144510831465,1.0
4.813575020595751,-0.634894476526738,1.0
4.81558060467246,-0.6369760497762414,1.0
4.817586188749166,-0.639059174856241,1.0
4.819591772825875,-0.6411438560675021,1.0
4.8215973569025845,-0.6432300983148369,1.0
4.82360294097929,-0.6453179059242032,1.0
4.8256085250559995,-0.6474072827771864,1.0
4.827614109132709,-0.6494982337454454,1.0
4.829619693209414,-0.6515907638317335,1.0
4.831625277286124,-0.6536848767718096,1.0
4.833630861362833,-0.6557805768174363,1.0
4.835636445439539,-0.6578778696107201,1.0
4.837642029516248,-0.6599767594741667,1.0
4.839647613592957,-0.6620772497111753,1.0
4.841653197669663,-0.6641793458888169,1.0
4.843658781746372,-0.6662830536952771,1.0
4.845664365823081,-0.668388375934721,1.0
4.847669949899787,-0.6704953169123138,1.0
4.849675533976496,-0.6726038837982278,1.0
4.851681118053206,-0.6747140802721959,1.0
4.853686702129911,-0.6768259084540406,1.0
4.8556922862066205,-0.6789393758683719,1.0
4.85769787028333,-0.6810544888537682,1.0
4.8597034543600355,-0.6831712476493645,1.0
4.861709038436745,-0.6852896577941515,1.0
4.863714622513454,-0.6874097293535306,1.0
4.86572020659016,-0.6895314628563114,1.0
4.867725790666869,-0.6916548591996294,1.0
4.869731374743578,-0.6937799312491915,1.0
4.871736958820284,-0.6959066836370333,1.0
4.873742542896993,-0.6980351112415393,1.0
4.875748126973702,-0.7001652260371857,1.0
4.877753711050408,-0.7022970409088365,1.0
4.879759295127117,-0.7044305463501286,1.0
4.881764879203827,-0.7065657473086986,1.0
4.883770463280532,-0.7087026672410163,1.0
4.885776047357242,-0.7108412980221643,1.0
4.887781631433947,-0.7129816306460492,1.0
4.8897872155106565,-0.7151236972149294,1.0
4.891792799587366,-0.7172675007547256,1.0
4.8937983836640715,-0.7194130133659316,1.0
4.895803967740781,-0.7215602677452783,1.0
4.89780955181749,-0.7237092901567396,1.0
4.899815135894196,-0.7258600341866349,1.0
4.901820719970905,-0.7280125182811031,1.0
4.903826304047614,-0.730166803212058,1.0
4.90583188812432,-0.7323228329116082,1.0
4.907837472201029,-0.7344805908554602,1.0
4.909843056277738,-0.7366401786270071,1.0
4.911848640354444,-0.7388015502021141,1.0
4.913854224431153,-0.7409646300052276,1.0
4.915859808507863,-0.743129557172736,1.0
4.917865392584568,-0.7452963274709121,1.0
4.919870976661278,-0.7474647826297633,1.0
4.921876560737987,-0.7496350819511992,1.0
4.9238821448146926,-0.7518073068792683,1.0
4.925887728891402,-0.7539811978750842,1.0
4.927893312968111,-0.7561568985280973,1.0
4.929898897044817,-0.7583346313844488,1.0
4.931904481121526,-0.7605140271498596,1.0
4.933910065198235,-0.7626951549139253,1.0
4.935915649274941,-0.764878444756103,1.0
4.93792123335165,-0.767063424360001,1.0
4.9399268174283595,-0.7692500013753296,1.0
4.941932401505065,-0.7714388914757553,1.0
4.943937985581774,-0.7736295464850087,1.0
4.945943569658484,-0.7758215900304536,1.0
4.947949153735189,-0.7780161164460585,1.0
4.949954737811899,-0.7802125546371952,1.0
4.951960321888608,-0.7824100741397841,1.0
4.953965905965314,-0.7846102644417567,1.0
4.955971490042023,-0.7868126158492957,1.0
4.957977074118732,-0.7890156068098937,1.0
4.959982658195438,-0.7912214793406889,1.0
4.961988242272147,-0.79342990592512,1.0
4.963993826348856,-0.7956383386302609,1.0
4.965999410425562,-0.7978499032839876,1.0
4.968004994502271,-0.8000646139640493,1.0
4.9700105785789805,-0.8022784131883385,1.0
4.972016162655686,-0.8044956762481644,1.0
4.9740217467323955,-0.8067169493222768,1.0
4.976027330809105,-0.8089359585914513,1.0
4.9780329148858105,-0.8111589374117597,1.0
4.98003849896252,-0.8133871521662106,1.0
4.982044083039229,-0.8156110716835373,1.0
4.984049667115935,-0.8178398309392757,1.0
4.986055251192644,-0.8200755092606964,1.0
